image_relpath,style_label,artist_label,genre_label
Baroque/rembrandt_female-nude-with-snake-cleopatra-1637.jpg,4,20,8
Romanticism/ivan-aivazovsky_portrait-of-a-i-kaznacheev-1847.jpg,23,9,6
Impressionism/camille-pissarro_autumn-montfoucault-pond-1875.jpg,12,2,4
Cubism/pablo-picasso_nude-with-raised-arms-1907.jpg,7,15,5
Northern_Renaissance/albrecht-durer_willibald-pirckheimer-1524.jpg,17,0,6
Impressionism/camille-pissarro_little-bridge-on-the-voisne-osny-1883.jpg,12,2,4
Post_Impressionism/vincent-van-gogh_the-alpilles-with-olive-trees-in-the-foreground-1889.jpg,20,22,4
Impressionism/claude-monet_twilight-venice.jpg,12,4,1
Realism/ilya-repin_portrait-of-actress-lyubov-sazonova-shuvalova-1899.jpg,21,8,6
Analytical_Cubism/pablo-picasso_the-chess-1911.jpg,2,15,9
Realism/pyotr-konchalovsky_tree-against-the-sky-1923.jpg,21,18,4
Impressionism/edgar-degas_dancers-1.jpg,12,5,2
Impressionism/claude-monet_waterloo-bridge-1901.jpg,12,4,1
Post_Impressionism/pyotr-konchalovsky_moscow-spiridonovka-1931.jpg,20,18,1
Impressionism/claude-monet_view-over-the-sea-1882.jpg,12,4,4
Impressionism/pierre-auguste-renoir_woman-in-a-rocking-chair.jpg,12,17,8
Impressionism/claude-monet_palazzo-da-mula-at-venice.jpg,12,4,1
Realism/vincent-van-gogh_peasant-girl-half-figure-2-1885.jpg,21,22,8
Impressionism/edgar-degas_jockey-1882.jpg,12,5,8
Impressionism/pierre-auguste-renoir_portrait-of-claude-renoir-painting-1907.jpg,12,17,6
Baroque/rembrandt_landscape-with-a-canal-and-swan-1650.jpg,4,20,4
Impressionism/pierre-auguste-renoir_portrait-of-georges-riviere-1877.jpg,12,17,6
Symbolism/nicholas-roerich_paternoster-1940.jpg,24,14,2
Romanticism/gustave-dore_puss-in-boots.jpg,23,7,3
Symbolism/nicholas-roerich_lonely-wanderer-1944.jpg,24,14,2
Impressionism/claude-monet_the-moreno-garden-at-bordighera.jpg,12,4,4
Realism/vincent-van-gogh_head-of-a-peasant-woman-with-white-cap-1885-3(1).jpg,21,22,6
Expressionism/martiros-saryan_a-street-constantinople-1910-1.jpg,9,13,1
Symbolism/nicholas-roerich_mongolian-tsam-1928.jpg,24,14,2
Realism/ivan-shishkin_forest-5.jpg,21,10,4
Impressionism/pierre-auguste-renoir_the-little-school-boy-1879.jpg,12,17,6
Art_Nouveau_Modern/raphael-kirchner_arugula-and-his-dog.jpg,3,19,2
Post_Impressionism/pyotr-konchalovsky_portrait-of-arfenik-artemevna-tadeo-1930.jpg,20,18,6
Post_Impressionism/vincent-van-gogh_branch-with-leaves(1).jpg,20,22,8
Impressionism/john-singer-sargent_side-canal-in-venice-1902.jpg,12,11,1
Impressionism/pierre-auguste-renoir_orange-trees.jpg,12,17,4
Impressionism/pierre-auguste-renoir_on-the-path-1872.jpg,12,17,4
Impressionism/edgar-degas_dance-class-at-the-opera-1872.jpg,12,5,2
Post_Impressionism/vincent-van-gogh_plaster-statuette-of-a-female-torso-1887.jpg,20,22,9
Naive_Art_Primitivism/marc-chagall_potiphar-s-wife-tries-unsuccessfully-to-seduce-joseph-genesis-xxxix-7-9.jpg,15,12,7
Naive_Art_Primitivism/marc-chagall_proshka.jpg,15,12,3
Northern_Renaissance/albrecht-durer_innsbruck.jpg,17,0,1
Impressionism/pierre-auguste-renoir_the-field-1873.jpg,12,17,4
Post_Impressionism/pyotr-konchalovsky_mounds-the-park-1948.jpg,20,18,4
Impressionism/edgar-degas_field-of-flax-1892.jpg,12,5,4
Realism/ivan-shishkin_pine-forest-2.jpg,21,10,4
Naive_Art_Primitivism/marc-chagall_meeting-of-jacob-and-rachel-at-the-well-genesis-xxix-7-10.jpg,15,12,7
Post_Impressionism/vincent-van-gogh_landscape.jpg,20,22,8
Impressionism/childe-hassam_paris-street-scene-1.jpg,12,3,2
Art_Nouveau_Modern/raphael-kirchner_new-york-tribune-1916-4.jpg,3,19,3
Realism/vincent-van-gogh_man-with-winnow-1881.jpg,21,22,2
Impressionism/pierre-auguste-renoir_young-woman-in-white-reading.jpg,12,17,2
Impressionism/claude-monet_apple-trees-on-the-chantemesle-hill(1).jpg,12,4,4
Baroque/rembrandt_a-bearded-man-in-a-cap-1657.jpg,4,20,6
Impressionism/childe-hassam_flower-store-and-dairy-store.jpg,12,3,2
Symbolism/nicholas-roerich_monhigan-study-1922-13.jpg,24,14,8
Symbolism/nicholas-roerich_study-of-mountains-8.jpg,24,14,4
Impressionism/claude-monet_shadows-on-the-sea-at-pourville.jpg,12,4,4
Post_Impressionism/paul-cezanne_mont-sainte-victoire-with-large-pine-1887.jpg,20,16,4
Impressionism/pierre-auguste-renoir_the-greenhouse-1876.jpg,12,17,4
Impressionism/camille-pissarro_village-corner-1863.jpg,12,2,4
Impressionism/childe-hassam_the-table-garden.jpg,12,3,2
Realism/john-singer-sargent_mrs-ian-hamilton-jean-muir.jpg,21,11,6
Northern_Renaissance/albrecht-durer_illustration-to-revelationes-sancte-birgitte-1500.jpg,17,0,7
Art_Nouveau_Modern/raphael-kirchner_legendes-1903-5.jpg,3,19,3
Impressionism/camille-pissarro_peasant-donning-her-marmotte-1882.jpg,12,2,2
Impressionism/camille-pissarro_haymaking.jpg,12,2,2
Realism/ivan-shishkin_before-sunset.jpg,21,10,4
Impressionism/claude-monet_the-coast-of-varengeville.jpg,12,4,4
Impressionism/claude-monet_waterloo-bridge-overcast-weather-2-1901.jpg,12,4,1
Impressionism/claude-monet_orchard-in-bloom.jpg,12,4,4
Impressionism/pierre-auguste-renoir_seated-woman-in-blue.jpg,12,17,2
Cubism/paul-cezanne_the-bend-in-the-road.jpg,7,16,4
Baroque/rembrandt_st-matthew-and-the-angel-1661.jpg,4,20,7
Realism/vincent-van-gogh_bent-figure-of-a-woman-1882(1).jpg,21,22,6
Baroque/rembrandt_the-denial-of-peter-1660.jpg,4,20,7
Impressionism/claude-monet_antibes-view-of-the-salis-gardens(1).jpg,12,4,4
Realism/boris-kustodiev_from-fishing-1923.jpg,21,1,2
Northern_Renaissance/albrecht-durer_holy-family-1509.jpg,17,0,7
Symbolism/martiros-saryan_by-the-river-1903.jpg,24,13,4
Romanticism/gustave-dore_for-the-defense-of-christ.jpg,23,7,3
Impressionism/claude-monet_camille-monet-in-the-garden.jpg,12,4,6
Impressionism/childe-hassam_new-york-late-afternoon-winter.jpg,12,3,1
Naive_Art_Primitivism/marc-chagall_nozdryov-and-tchitchikov.jpg,15,12,3
Baroque/rembrandt_bathing-river.jpg,4,20,2
Post_Impressionism/paul-cezanne_woodland-with-boulders-1893.jpg,20,16,4
Impressionism/pierre-auguste-renoir_boating-couple-aline-charigot-and-renoir-1881.jpg,12,17,6
Impressionism/pierre-auguste-renoir_head-of-a-woman-1.jpg,12,17,6
Impressionism/edgar-degas_after-the-bath-7.jpg,12,5,5
Impressionism/eugene-boudin_dunkirk-the-holland-basin-1889.jpg,12,6,1
Impressionism/claude-monet_bathers-at-la-grenouillere-1869.jpg,12,4,2
Impressionism/childe-hassam_lady-walking-down-fifth-avenue.jpg,12,3,1
Impressionism/claude-monet_morning-on-the-seine-2.jpg,12,4,4
Realism/boris-kustodiev_portrait-of-isaak-izrailevich-brodsky-1920.jpg,21,1,6
Naive_Art_Primitivism/marc-chagall_solomon-is-proclaimed-a-king-of-israel-i-kings-i-32-40.jpg,15,12,7
Art_Nouveau_Modern/raphael-kirchner_ice-flowers-1899-1.jpg,3,19,2
Romanticism/ivan-aivazovsky_moonlit-night-near-yalta-1863.jpg,23,9,4
Impressionism/camille-pissarro_seated-peasant-and-knitting-peasant.jpg,12,2,6
Romanticism/gustave-dore_don-quixote-105.jpg,23,7,3
Symbolism/salvador-dali_mariae-annunciato-luke-1-26f-1967.jpg,24,21,7
Art_Nouveau_Modern/boris-kustodiev_portrait-of-peter-kapitza-1926.jpg,3,1,6
Post_Impressionism/pablo-picasso_madeleine-1904.jpg,20,15,8
Expressionism/martiros-saryan_gorge-pambak-1929.jpg,9,13,8
Expressionism/pyotr-konchalovsky_gypsies-at-the-railway-station-1935.jpg,9,18,2
Post_Impressionism/paul-cezanne_still-life-with-watermelon-and-pemegranates.jpg,20,16,9
Impressionism/claude-monet_waterloo-bridge-overcast-weather.jpg,12,4,1
Northern_Renaissance/albrecht-durer_left-arm.jpg,17,0,8
Art_Nouveau_Modern/nicholas-roerich_stylites-1917.jpg,3,14,4
Art_Nouveau_Modern/nicholas-roerich_archers-1908.jpg,3,14,2
Realism/vincent-van-gogh_the-old-tower-in-the-snow-1885.jpg,21,22,8
Northern_Renaissance/albrecht-durer_st-sebastian-at-the-column-1499.jpg,17,0,7
Romanticism/gustave-dore_evil-counsellors.jpg,23,7,3
Realism/vincent-van-gogh_woman-praying-1883.jpg,21,22,2
Naive_Art_Primitivism/marc-chagall_rachel-hides-her-father-s-household-gods-1960.jpg,15,12,7
Romanticism/gustave-dore_sanuti-showing-maps-of-the-east-to-pope-john-xxii.jpg,23,7,3
Impressionism/claude-monet_the-manneport-etretat-in-the-rain-1886.jpg,12,4,4
Impressionism/claude-monet_venice-rio-de-santa-salute-1908.jpg,12,4,1
Symbolism/pablo-picasso_salome-1905.jpg,24,15,8
Realism/vincent-van-gogh_reaper-1885-1.jpg,21,22,8
Impressionism/pierre-auguste-renoir_portrait-of-m-and-mme-bernheim-de-villers-1910.jpg,12,17,6
Realism/john-singer-sargent_lady-margaret-spicer.jpg,21,11,6
Realism/ilya-repin_portrait-of-the-military-engineer-andrey-delvig-1882.jpg,21,8,6
Realism/boris-kustodiev_portrait-of-gury-nikolaevich-smirnov-a-cousin-of-the-artist-1898.jpg,21,1,6
Impressionism/claude-monet_watermill-at-limetz.jpg,12,4,4
Realism/john-singer-sargent_senator-calvin-brice-1898.jpg,21,11,6
Impressionism/pierre-auguste-renoir_watering-can-1905.jpg,12,17,9
Northern_Renaissance/albrecht-durer_the-nativity-1511.jpg,17,0,7
Realism/john-singer-sargent_mrs-alice-mason-1885.jpg,21,11,6
Impressionism/claude-monet_strada-romada-in-bordighera.jpg,12,4,4
Art_Nouveau_Modern/raphael-kirchner_fan-1916.jpg,3,19,2
Impressionism/claude-monet_arriving-at-montegeron(1).jpg,12,4,4
Romanticism/gustave-dore_don-quixote-37.jpg,23,7,3
Realism/vincent-van-gogh_coal-shoveler-1879(1).jpg,21,22,2
Realism/vincent-van-gogh_station-in-the-hague-1882.jpg,21,22,1
Realism/boris-kustodiev_nude.jpg,21,1,5
Realism/vincent-van-gogh_lap-with-hands-and-a-bowl.jpg,21,22,8
Symbolism/nicholas-roerich_on-the-way-to-shekar-dzong-1928.jpg,24,14,4
Romanticism/ivan-aivazovsky_surf-1897.jpg,23,9,4
Expressionism/salvador-dali_tower.jpg,9,21,4
Realism/ilya-repin_hunchback-1882.jpg,21,8,6
Realism/pyotr-konchalovsky_near-the-river.jpg,21,18,4
Naive_Art_Primitivism/boris-kustodiev_easter-procession-1915.jpg,15,1,2
Cubism/pablo-picasso_head-of-a-man-1908-1.jpg,7,15,6
Impressionism/camille-pissarro_valhermeil-near-oise-rain-effect-1881.jpg,12,2,4
Naive_Art_Primitivism/marc-chagall_jerusalem-has-been-freed-from-babylon-according-to-the-prophecy-of-isaiah-isaiah-xiv-1-7.jpg,15,12,7
Romanticism/ivan-aivazovsky_darial-gorge-1891.jpg,23,9,4
Post_Impressionism/vincent-van-gogh_the-courtyard-of-the-hospital-in-arles-1889.jpg,20,22,1
Impressionism/claude-monet_the-red-road-near-menton-1884.jpg,12,4,4
Impressionism/pierre-auguste-renoir_reclining-nude-gabrielle-1903.jpg,12,17,5
Romanticism/gustave-dore_don-quixote-140.jpg,23,7,3
Realism/vincent-van-gogh_view-of-the-sea-at-scheveningen-1882.jpg,21,22,4
Realism/nicholas-roerich_gryzovo-church-1893.jpg,21,14,4
Cubism/pablo-picasso_seated-woman-1930.jpg,7,15,6
Realism/pierre-auguste-renoir_the-artist-s-mother-1860.jpg,21,17,6
Art_Nouveau_Modern/boris-kustodiev_shostakovich-museum-of-art.jpg,3,1,2
Realism/pyotr-konchalovsky_windmill-1926.jpg,21,18,4
Impressionism/edgar-degas_bust-of-a-woman.jpg,12,5,8
Expressionism/martiros-saryan_trees-in-blossom-1901.jpg,9,13,4
Expressionism/martiros-saryan_three-trees-1971.jpg,9,13,8
Symbolism/nicholas-roerich_ridge-of-everest-1924.jpg,24,14,4
Impressionism/claude-monet_rouen-cathedral-the-portal-and-the-tour-d-albane-morning-effect.jpg,12,4,1
Symbolism/nicholas-roerich_kuluta-mountains-before-the-sunset-1936.jpg,24,14,4
Impressionism/childe-hassam_lady-in-flower-garden.jpg,12,3,2
Baroque/rembrandt_winter-landscape-1646.jpg,4,20,4
Impressionism/pierre-auguste-renoir_seated-bather-1.jpg,12,17,5
Post_Impressionism/paul-cezanne_bathers-1890.jpg,20,16,2
Romanticism/ivan-aivazovsky_seascape-with-moon-1849.jpg,23,9,4
Impressionism/pierre-auguste-renoir_two-sisters-1889.jpg,12,17,2
Romanticism/gustave-dore_don-quixote-49.jpg,23,7,3
Impressionism/camille-pissarro_trees-eragny-1890.jpg,12,2,4
Realism/john-singer-sargent_lord-ribblesdale-1902.jpg,21,11,6
Impressionism/claude-monet_the-road-to-monte-carlo.jpg,12,4,4
Northern_Renaissance/albrecht-durer_st-fridolin.jpg,17,0,7
Symbolism/nicholas-roerich_famagusta-1917.jpg,24,14,4
Baroque/rembrandt_a-young-man-at-a-table-possibly-govaert-flinck-1660.jpg,4,20,6
Realism/ilya-repin_on-a-turf-bench-1876.jpg,21,8,2
Realism/boris-kustodiev_portrait-of-y-e-kustodieva-1922.jpg,21,1,6
Post_Impressionism/vincent-van-gogh_woman-pianist-and-a-violinist-1887.jpg,20,22,8
Post_Impressionism/pablo-picasso_portrait-of-a-tailor-soler-1903.jpg,20,15,6
Impressionism/camille-pissarro_the-train-bedford-park-1897.jpg,12,2,4
Realism/vincent-van-gogh_rooftops-1882.jpg,21,22,1
Baroque/rembrandt_portrait-of-alijdt-adriaensdr-1639.jpg,4,20,6
Expressionism/pablo-picasso_portrait-of-child-1951.jpg,9,15,6
Realism/pyotr-konchalovsky_portrait-of-akulina-maximovna-kopaneva-1906.jpg,21,18,6
Impressionism/pierre-auguste-renoir_woman-and-child-1.jpg,12,17,2
Impressionism/childe-hassam_rainy-day-paris.jpg,12,3,2
Naive_Art_Primitivism/marc-chagall_parade-in-circus-1980.jpg,15,12,2
Impressionism/claude-monet_the-summer-poppy-field.jpg,12,4,4
Impressionism/camille-pissarro_riverbanks-in-pontoise-1872.jpg,12,2,4
Post_Impressionism/pyotr-konchalovsky_the-mounds-edge-of-the-forest-1933.jpg,20,18,4
Impressionism/claude-monet_fishing-boats-leaving-the-harbor-le-havre.jpg,12,4,1
Northern_Renaissance/albrecht-durer_maria-with-child-1526.jpg,17,0,7
Impressionism/pierre-auguste-renoir_gabrielle-at-her-window-1907.jpg,12,17,6
Baroque/rembrandt_the-shipbuilder-and-his-wife-1633.jpg,4,20,2
Post_Impressionism/paul-cezanne_boy-in-a-red-vest-1888.jpg,20,16,6
Impressionism/childe-hassam_hassam-westminster-bridge.jpg,12,3,2
Impressionism/camille-pissarro_upper-norwood-chrystal-palace-london-1870.jpg,12,2,1
Impressionism/claude-monet_the-seine-and-the-chaantemesle-hills.jpg,12,4,4
Symbolism/salvador-dali_mulier-amicta-sole-1967.jpg,24,21,7
Realism/vincent-van-gogh_man-sitting-with-a-glass-in-his-hand-1882.jpg,21,22,8
Impressionism/edgar-degas_repetition-of-the-dance-detail-1877.jpg,12,5,2
Post_Impressionism/vincent-van-gogh_view-of-paris-with-notre-dame-and-the-pantheon-1886.jpg,20,22,8
Post_Impressionism/vincent-van-gogh_sower-with-setting-sun-1888.jpg,20,22,8
Realism/boris-kustodiev_etude-of-peasant-for-unpreserved-picture-from-church-1905.jpg,21,1,8
Realism/vincent-van-gogh_peasant-woman-stooping-2-1885.jpg,21,22,8
Naive_Art_Primitivism/marc-chagall_lovers-with-bouquet-under-the-trees-1957.jpg,15,12,2
Symbolism/nicholas-roerich_himalayas-1945.jpg,24,14,4
Realism/vincent-van-gogh_road-with-pollard-willows-1881-2.jpg,21,22,8
Impressionism/john-singer-sargent_cottage-at-fairford-gloucestershire-1892.jpg,12,11,4
Impressionism/claude-monet_the-doges-palace-seen-from-san-giorgio-maggiore-venice.jpg,12,4,1
Realism/pyotr-konchalovsky_first-snow-1940.jpg,21,18,4
Cubism/pyotr-konchalovsky_still-life-with-violin-1916.jpg,7,18,8
Realism/salvador-dali_portrait-of-gala-1.jpg,21,21,5
Post_Impressionism/vincent-van-gogh_the-tarascon-stagecoach-1888.jpg,20,22,8
Impressionism/pierre-auguste-renoir_two-women-in-blue-blouses-1919.jpg,12,17,2
Impressionism/john-singer-sargent_fishing-for-oysters-at-cancale-1878.jpg,12,11,2
Romanticism/gustave-dore_don-quixote-60.jpg,23,7,3
Romanticism/gustave-dore_don-quixote-67.jpg,23,7,3
Romanticism/ivan-aivazovsky_downpour-in-sudak-1897.jpg,23,9,4
Impressionism/pierre-auguste-renoir_the-coiffure-young-girl-combing-her-hair-1896.jpg,12,17,2
Cubism/pyotr-konchalovsky_a-pond-1920-1.jpg,7,18,4
Realism/vincent-van-gogh_farmhouse-with-barn-and-trees-1883(1).jpg,21,22,4
Romanticism/ivan-aivazovsky_portrait-of-khalibjan-mayor-of-the-new-nakhichevan-1862.jpg,23,9,6
Impressionism/claude-monet_grainstack-under-the-sun.jpg,12,4,4
Post_Impressionism/vincent-van-gogh_the-gleize-bridge-over-the-vigneyret-canal-1888.jpg,20,22,4
Impressionism/paul-cezanne_basin-and-washing-place-in-jas-de-bouffan.jpg,12,16,4
Impressionism/claude-monet_lunch-on-the-grass-central-panel.jpg,12,4,2
Realism/ivan-shishkin_forest-3.jpg,21,10,4
Symbolism/nicholas-roerich_hunting-1937.jpg,24,14,2
Symbolism/nicholas-roerich_garden-of-eden.jpg,24,14,8
Cubism/pablo-picasso_a-girl-from-avignon-1907.jpg,7,15,8
Impressionism/edgar-degas_miss-la-la-at-the-cirque-fernando-1879.jpg,12,5,2
Impressionism/pierre-auguste-renoir_sweeper-1889.jpg,12,17,2
Northern_Renaissance/albrecht-durer_studies-on-a-great-picture-of-the-virgin-madonna-and-child-saints-and-angels-playing-1.jpg,17,0,8
Expressionism/martiros-saryan_plow-1902.jpg,9,13,8
Realism/vincent-van-gogh_straw-hats-at-dusk-1885.jpg,21,22,4
Impressionism/edgar-degas_singer-with-a-glove-1878.jpg,12,5,6
Romanticism/gustave-dore_samuel-blesses-saul.jpg,23,7,7
Impressionism/john-singer-sargent_paul-helleu.jpg,12,11,8
Northern_Renaissance/albrecht-durer_the-conversion-of-st-paul-1495.jpg,17,0,7
Baroque/rembrandt_the-strolling-musicians-1635.jpg,4,20,2
Impressionism/eugene-boudin_trouville-beach-scene-1869.jpg,12,6,2
Impressionism/edgar-degas_dancers-1899.jpg,12,5,2
Impressionism/childe-hassam_central-park-1.jpg,12,3,4
Impressionism/claude-monet_rouen-cathedral-portal-in-the-sun.jpg,12,4,1
Cubism/pablo-picasso_las-meninas-velazquez-1957.jpg,7,15,2
Impressionism/eugene-boudin_by-the-bathing-machines-1866.jpg,12,6,8
Impressionism/camille-pissarro_seated-peasant-girl-1883.jpg,12,2,6
Post_Impressionism/pyotr-konchalovsky_novgorod-peter-and-paul-church-1925.jpg,20,18,1
Impressionism/camille-pissarro_winter-at-montfoucault-2-1875.jpg,12,2,4
Post_Impressionism/pyotr-konchalovsky_pond-1928.jpg,20,18,4
Expressionism/salvador-dali_sebastian-de-morra-with-catastrophic-signs.jpg,9,21,6
Art_Nouveau_Modern/boris-kustodiev_autumn-festivities-1922.jpg,3,1,1
Realism/ilya-repin_portrait-of-pianist-m-k-benoit-1887.jpg,21,8,6
Impressionism/camille-pissarro_study-for-all-saints-church-upper-norwood-1871.jpg,12,2,8
Symbolism/nicholas-roerich_himalayas-21.jpg,24,14,4
Impressionism/pierre-auguste-renoir_portrait-of-a-young-woman.jpg,12,17,6
Art_Nouveau_Modern/raphael-kirchner_legendes-1903-2.jpg,3,19,3
Impressionism/paul-cezanne_the-sea-at-l-estaque-1878.jpg,12,16,4
Realism/boris-kustodiev_field-with-sheaves-1905.jpg,21,1,4
Impressionism/edgar-degas_the-toilette-1897.jpg,12,5,5
Art_Nouveau_Modern/raphael-kirchner_maid-of-athens-1900-3.jpg,3,19,2
Impressionism/edgar-degas_two-dancers-in-the-foyer.jpg,12,5,2
Romanticism/gustave-dore_saturn.jpg,23,7,3
Realism/ivan-shishkin_pine-forest.jpg,21,10,4
Naive_Art_Primitivism/marc-chagall_the-sacrifice-of-isaac-3.jpg,15,12,8
Symbolism/nicholas-roerich_the-island-of-repose.jpg,24,14,1
Impressionism/pierre-auguste-renoir_young-girl-in-a-hat-decorated-with-wildflowers-1880.jpg,12,17,6
Realism/ilya-repin_portrait-of-aleksandr-zhirkevich-1891.jpg,21,8,6
Romanticism/gustave-dore_don-quixote-72.jpg,23,7,3
Realism/vincent-van-gogh_people-in-the-studio-1883.jpg,21,22,8
Impressionism/camille-pissarro_the-picnic.jpg,12,2,2
Cubism/marc-chagall_cows-over-vitebsk-1966.jpg,7,12,1
Post_Impressionism/vincent-van-gogh_a-steamer-with-several-people-1890(1).jpg,20,22,8
Impressionism/pierre-auguste-renoir_young-woman-at-her-toilette.jpg,12,17,5
Romanticism/gustave-dore_don-quixote-13.jpg,23,7,3
Realism/john-singer-sargent_mary-turner-austin-1880.jpg,21,11,6
Post_Impressionism/paul-cezanne_bathers-at-rest-1877.jpg,20,16,2
Romanticism/paul-cezanne_landscape-with-fountain-1867.jpg,23,16,4
Realism/vincent-van-gogh_sower-1881.jpg,21,22,8
Post_Impressionism/pyotr-konchalovsky_lake-ilmen-1925.jpg,20,18,4
Naive_Art_Primitivism/marc-chagall_a-man-without-passport-with-policeman.jpg,15,12,3
Abstract_Expressionism/salvador-dali_study-for-christ-of-st-john-of-the-cross-1951.jpg,0,21,8
Realism/vincent-van-gogh_wood-gatherers-in-the-snow-1884.jpg,21,22,2
Art_Nouveau_Modern/raphael-kirchner_new-york-tribune-1916-2.jpg,3,19,3
Realism/ivan-shishkin_forest-landscape-with-herons-1870.jpg,21,10,4
Art_Nouveau_Modern/raphael-kirchner_ice-flowers-1899-3.jpg,3,19,2
Impressionism/camille-pissarro_portal-from-the-abbey-church-of-saint-laurent-1901.jpg,12,2,1
Impressionism/john-singer-sargent_the-dead-sea-1905.jpg,12,11,4
Impressionism/childe-hassam_a-familiar-tune.jpg,12,3,2
Impressionism/edgar-degas_project-for-portraits-in-a-frieze-three-women-1879.jpg,12,5,8
Post_Impressionism/paul-cezanne_pine-and-aqueduct.jpg,20,16,4
Realism/ivan-shishkin_pine-on-the-cliff-1855.jpg,21,10,4
Realism/pyotr-konchalovsky_still-life-currants-on-a-sieve-1955.jpg,21,18,9
Post_Impressionism/pyotr-konchalovsky_crimea-evening-landscape-yayla-1930.jpg,20,18,4
Post_Impressionism/vincent-van-gogh_six-sketches-of-figures-among-others-a-man-sowing-wheat-1890.jpg,20,22,8
Impressionism/claude-monet_the-promenade-at-argenteuil.jpg,12,4,4
Art_Nouveau_Modern/boris-kustodiev_illustration-for-nikolay-nekrasov-poem-uncle-jacob-1921.jpg,3,1,3
Impressionism/ilya-repin_walk-with-lanterns-1879.jpg,12,8,2
Impressionism/eugene-boudin_the-beach-1867.jpg,12,6,2
Impressionism/pierre-auguste-renoir_the-little-algerian-girl.jpg,12,17,6
Post_Impressionism/vincent-van-gogh_enclosed-wheat-field-with-reaper-1889(1).jpg,20,22,8
Realism/vincent-van-gogh_ploughman-with-woman-planting-potatoes-1884.jpg,21,22,2
Realism/ivan-shishkin_swiss-landscape-1866.jpg,21,10,4
Northern_Renaissance/albrecht-durer_youth-with-executioner.jpg,17,0,2
Post_Impressionism/vincent-van-gogh_portrait-of-the-postman-joseph-roulin.jpg,20,22,6
Impressionism/camille-pissarro_afternoon-the-dunquesne-basin-dieppe-low-tide-1902.jpg,12,2,1
Expressionism/pablo-picasso_head-of-dead-woman-1902.jpg,9,15,6
Impressionism/claude-monet_the-house-seen-from-the-rose-garden-1924.jpg,12,4,4
Realism/ilya-repin_portrait-of-doctor-constantine-franzevich-yanitsky-1865.jpg,21,8,6
Post_Impressionism/paul-cezanne_a-turn-in-the-road-1882.jpg,20,16,4
Realism/ilya-repin_portrait-of-a-boy.jpg,21,8,6
Baroque/rembrandt_an-old-man-with-a-large-beard-1630.jpg,4,20,6
Impressionism/john-singer-sargent_purtud-bed-of-a-glacier-torrent-1904.jpg,12,11,4
Symbolism/nicholas-roerich_himalayas-1944.jpg,24,14,4
Realism/vincent-van-gogh_hand-1885(1).jpg,21,22,8
Post_Impressionism/vincent-van-gogh_child-and-woman-pouring-coffee-1890(1).jpg,20,22,8
Impressionism/pierre-auguste-renoir_young-girl-in-a-blue-hat-1881.jpg,12,17,6
Realism/ivan-shishkin_two-female-figures.jpg,21,10,2
Impressionism/pierre-auguste-renoir_banks-of-the-river-1.jpg,12,17,4
Realism/salvador-dali_blue-knot-and-ear-of-wheat-next-to-the-castle.jpg,21,21,1
Realism/vincent-van-gogh_torso-of-venus-1887.jpg,21,22,8
Realism/pyotr-konchalovsky_portrait-of-an-art-critic-sergei-nikolaevich-troynitskogo-1943.jpg,21,18,6
Romanticism/ivan-aivazovsky_view-of-moscow-from-sparrow-hills-1851.jpg,23,9,4
Realism/ilya-repin_portrait-of-members-of-state-council-ivan-logginovich-goremykin-and-nikolai-nikolayevich-gerard-1903.jpg,21,8,6
Impressionism/camille-pissarro_les-mathurins-pontoise-1877.jpg,12,2,2
Impressionism/claude-monet_fishing-boats-by-the-beach-and-the-cliffs-of-pourville.jpg,12,4,4
Impressionism/claude-monet_the-bodmer-oak-fontainebleau.jpg,12,4,4
Post_Impressionism/vincent-van-gogh_street-in-saintes-maries-1888-2.jpg,20,22,4
Cubism/pyotr-konchalovsky_factory-in-nara-1918.jpg,7,18,1
Pointillism/camille-pissarro_working-at-eragny.jpg,18,2,2
Realism/vincent-van-gogh_peasant-woman-seen-against-the-window-two-heads-1885.jpg,21,22,8
Impressionism/claude-monet_rocks-at-belle-ile.jpg,12,4,4
Post_Impressionism/pyotr-konchalovsky_veliky-novgorod-kremlin-1926.jpg,20,18,8
Realism/vincent-van-gogh_stooks-and-a-peasant-stacking-sheaves-1885.jpg,21,22,8
Pointillism/camille-pissarro_meadow-at-bazincourt.jpg,18,2,4
Realism/vincent-van-gogh_pollard-birches-1884.jpg,21,22,4
Impressionism/pablo-picasso_snackbar-in-the-open-air-1900.jpg,12,15,2
Impressionism/camille-pissarro_landscape-at-bazincourt.jpg,12,2,4
Cubism/marc-chagall_the-cattle-dealer-1912.jpg,7,12,2
Impressionism/camille-pissarro_the-treasury-and-the-academy-gray-weather-1903.jpg,12,2,1
Post_Impressionism/vincent-van-gogh_la-crau-with-peach-trees-in-bloom-1888.jpg,20,22,8
Realism/vincent-van-gogh_weaver-1884-3.jpg,21,22,2
Romanticism/gustave-dore_they-heard-and-from-his-presence-hid-themselves-amoung-the-thickest-trees.jpg,23,7,3
Realism/ivan-shishkin_mast-tree-grove-1897.jpg,21,10,8
Realism/ivan-shishkin_gathering-storm-1884.jpg,21,10,4
Impressionism/childe-hassam_havana.jpg,12,3,1
Naive_Art_Primitivism/martiros-saryan_a-tree-1972.jpg,15,13,4
Expressionism/salvador-dali_velazquez-and-a-figure.jpg,9,21,6
Expressionism/pyotr-konchalovsky_bullfight-in-sevilla-1910.jpg,9,18,2
